PG.Pvalue,PG.ProteinLabel,PG.ProteinGroups,PG.Genes,[1] Hek293_control_invivo_1.raw.PG.Quantity,[2] Hek293_control_invivo_2.raw.PG.Quantity,[3] Hek293_control_invivo_3.raw.PG.Quantity,[4] Hek293_XO44_invivo_1.raw.PG.Quantity,[5] Hek293_XO44_invivo_2.raw.PG.Quantity,[6] Hek293_XO44_invivo_3.raw.PG.Quantity,[7] HeLa_control_invivo_1.raw.PG.Quantity,[8] HeLa_control_invivo_2.raw.PG.Quantity,[9] HeLa_control_invivo_3.raw.PG.Quantity,[10] HeLa_XO44_invivo_1.raw.PG.Quantity,[11] HeLa_XO44_invivo_2.raw.PG.Quantity,[12] HeLa_XO44_invivo_3.raw.PG.Quantity
9.778632806633602E-05,PCY1A_HUMAN,P49585,PCYT1A,115.43112182617188,113.67068481445312,123.03311157226562,1562.85791015625,1260.3485107421875,1290.5177001953125,102.95586395263672,80.1882095336914,66.66513061523438,1117.6983642578125,1080.184326171875,1701.020751953125
6.28849702075282E-07,SYAC_HUMAN,P49588,AARS1,818.8062133789062,745.655517578125,721.253173828125,8078.0673828125,7168.654296875,7856.13720703125,592.6010131835938,806.7929077148438,996.3068237304688,9868.326171875,9199.5556640625,12746.6953125
1.2647331501409553E-06,SYCC_HUMAN,P49589,CARS1,157.17974853515625,139.92843627929688,160.4330596923828,2548.652587890625,1964.0030517578125,2343.81982421875,171.00010681152344,187.31700134277344,315.0408020019531,3280.34814453125,3060.07080078125,4900.25048828125
0.00025856780316714083,SYHM_HUMAN,P49590,HARS2,64.51068878173828,82.55674743652344,41.18555450439453,1351.7989501953125,1060.095947265625,1431.846435546875,159.9810333251953,125.54779052734375,147.29869079589844,2183.7373046875,2139.323974609375,3148.959228515625
7.836945035298818E-06,SYSC_HUMAN,P49591,SARS1,358.7757873535156,389.02081298828125,340.6136169433594,4388.51904296875,3680.13427734375,4139.76416015625,190.50942993164062,214.04298400878906,309.5992431640625,3118.685302734375,3043.112060546875,4319.0390625
0.0004288919651143466,PPM1F_HUMAN,P49593,PPM1F,33.076560974121094,46.47795486450195,51.676177978515625,544.4330444335938,432.05572509765625,514.07763671875,13.55210018157959,11.56201171875,19.195518493652344,228.0390167236328,220.45167541503906,359.6768493652344
1.1616132529010974E-05,MA2A2_HUMAN,P49641,MAN2A2,57.91691207885742,49.10910415649414,28.7503604888916,840.9900512695312,635.654296875,757.02490234375,59.15800857543945,48.30042266845703,79.15618133544922,504.8751220703125,806.9216918945312,774.0918579101562
3.047744633558139E-05,PRI1_HUMAN,P49642,PRIM1,142.5228729248047,168.01219177246094,103.17005920410156,2146.096923828125,1718.03271484375,1903.329833984375,65.92269134521484,92.20885467529297,109.13505554199219,1688.854736328125,1443.327392578125,2297.911865234375
1.431861959322851E-06,PRI2_HUMAN,P49643,PRIM2,98.39641571044922,99.16498565673828,91.50762939453125,1782.403076171875,1455.24169921875,1839.836669921875,94.1661376953125,70.2542724609375,86.53315734863281,1915.922119140625,1551.538330078125,2655.660400390625
0.001987815062852989,CASP4_HUMAN,P49662,CASP4,125.37468719482422,136.94728088378906,120.95405578613281,442.7037048339844,332.0851745605469,354.73089599609375,152.892822265625,177.59976196289062,155.68865966796875,1273.7767333984375,1604.7353515625,2061.475830078125
2.9163506681326153E-05,KC1E_HUMAN,P49674,CSNK1E,63.74977111816406,41.571533203125,49.76213836669922,4943.18359375,3702.190185546875,4615.29736328125,66.46165466308594,36.45734405517578,47.802486419677734,2111.470703125,1942.7769775390625,2820.697021484375
1.6625210747256774E-05,CTCF_HUMAN,P49711,CTCF,57.16014099121094,45.982139587402344,75.01918029785156,778.6361083984375,796.5921020507812,729.0841674804688,63.087039947509766,60.87410354614258,46.03694152832031,862.1672973632812,788.05615234375,1186.111083984375
1.6237223609666035E-05,PSB3_HUMAN,P49720,PSMB3,550.755615234375,436.6800537109375,499.3106994628906,7734.2294921875,5745.61279296875,6933.30126953125,535.5921630859375,471.9515075683594,515.6961669921875,9321.240234375,9422.82421875,13227.8662109375
1.9119840998724032E-07,PSB2_HUMAN,P49721,PSMB2,379.986572265625,448.47686767578125,361.4523620605469,22203.64453125,17198.642578125,19356.26953125,525.7133178710938,380.6109924316406,379.08856201171875,23125.15234375,25452.345703125,33453.265625
3.415749971748437E-10,MCM2_HUMAN,P49736,MCM2,850.25048828125,848.5101318359375,825.4334716796875,12926.28515625,10295.796875,13139.26171875,592.9545288085938,470.4061584472656,759.0071411132812,10877.6884765625,10248.396484375,15097.87109375
3.1601406071121896E-05,ACADV_HUMAN,P49748,ACADVL,145.53622436523438,99.11270141601562,92.16954040527344,2909.157958984375,2480.371337890625,2929.6455078125,278.4358215332031,229.78817749023438,245.19358825683594,4180.541015625,4071.051513671875,5764.22216796875
3.1139277077471506E-06,YLPM1_HUMAN,P49750,YLPM1,148.79974365234375,91.19823455810547,135.26686096191406,3381.235595703125,3119.68505859375,3392.52734375,183.1265106201172,160.74525451660156,179.8879852294922,4426.6474609375,4188.921875,5763.91796875
4.023696894455564E-05,VPS41_HUMAN,P49754,VPS41,35.06126403808594,34.658111572265625,37.04704666137695,596.2569580078125,379.2011413574219,515.79296875,24.829938888549805,39.66353225708008,41.73036193847656,421.5576171875,404.1231384277344,547.1029663085938
